7.213280;56.148770;-0.925180;7.213280;56.148769;-0.925180;-6.940010;32.392502;-6.364950;-9.526740;199.816406;-0.367000
7.451340;51.966750;-0.384220;7.451340;51.966751;-0.384220;-6.956000;32.782429;-6.335010;-9.421210;203.704086;-0.309050
7.063770;48.357170;-0.840660;7.063770;48.357170;-0.840660;-6.989280;31.718651;-6.394640;-9.453730;203.027008;-0.315600
4.326810;11.678070;-4.243120;4.326810;11.678070;-4.243120;-7.002080;31.846081;-6.382680;-9.799850;192.235336;-0.463150
4.488550;11.384780;-3.944410;4.488550;11.384780;-3.944410;-9.599740;27.163349;-5.391960;-9.521900;202.781021;-0.303860
4.580480;11.718780;-3.772520;4.580480;11.718780;-3.772520;-9.545630;27.124990;-5.430560;-9.777440;197.203674;-0.360910
4.868910;11.072400;-3.098070;4.868910;11.072400;-3.098070;-9.705110;27.159510;-5.318620;-9.253330;204.009781;-0.344480
4.904120;12.160300;-3.071210;4.904120;12.160300;-3.071210;-0.732650;20.548330;-7.477020;-9.387310;201.892792;-0.356860
5.001470;11.442480;-2.758020;5.001470;11.442480;-2.758020;-0.734840;20.578489;-7.475130;-9.636970;197.937057;-0.380180
5.033380;11.021150;-2.625610;5.033380;11.021150;-2.625610;-0.776520;19.997210;-7.534010;-9.449100;203.936325;-0.297020
5.132130;11.080410;-2.297420;5.132130;11.080410;-2.297420;-0.777520;19.663780;-7.561670;-9.711500;194.368530;-0.438980
6.388630;29.961130;-0.400590;6.388630;29.961130;-0.400590;-0.724080;19.356331;-7.572630;-9.483690;199.868225;-0.376670
8.289270;71.648030;-0.163000;8.289270;71.648033;-0.163000;-2.025070;27.027430;-7.189220;-9.729610;194.205780;-0.437970
8.073650;75.537480;-0.424440;8.073650;75.537483;-0.424440;-2.007350;23.907841;-7.449030;-9.997180;193.394791;-0.388540
7.995920;75.800060;-0.481410;7.995920;75.800056;-0.481410;-2.013650;26.120649;-7.263930;-9.880400;193.324585;-0.419320
7.866540;75.882510;-0.568790;7.866540;75.882507;-0.568790;-2.098390;22.029881;-7.618640;-9.549840;197.716461;-0.406800
7.740430;75.342250;-0.651210;7.740430;75.342247;-0.651210;-2.117600;21.856880;-7.635670;-9.531950;200.665070;-0.347270
7.187220;75.350200;-0.962280;7.187220;75.350197;-0.962280;-2.193500;25.361530;-7.351060;-9.627740;199.774811;-0.342600
5.650940;75.825910;-1.588970;5.650940;75.825912;-1.588970;-1.947520;24.792780;-7.366910;-9.655890;201.762787;-0.292390
5.929930;75.026760;-1.518570;5.929930;75.026756;-1.518570;-2.108860;20.666460;-7.734560;-9.479850;204.022308;-0.287450
6.097170;74.923180;-1.455790;6.097170;74.923180;-1.455790;-2.157700;25.201019;-7.359900;-9.616760;197.625061;-0.392020
6.135800;74.472040;-1.455610;6.135800;74.472038;-1.455610;-1.983360;25.713810;-7.294180;-9.895130;196.399780;-0.348870
5.983060;75.126780;-1.494170;5.983060;75.126778;-1.494170;-2.064590;23.207460;-7.515310;-9.856070;197.160278;-0.342150
6.654770;75.956370;-1.199190;6.654770;75.956367;-1.199190;-2.194450;25.662821;-7.325870;-9.748760;196.078003;-0.392530
6.532460;75.758160;-1.258430;6.532460;75.758163;-1.258430;-1.992300;23.817060;-7.454710;-10.002710;192.997314;-0.395780
6.541780;75.260220;-1.266390;6.541780;75.260223;-1.266390;-2.156680;24.990490;-7.377460;-10.188380;189.056976;-0.434800
6.565080;74.720300;-1.269580;6.565080;74.720299;-1.269580;-2.139660;23.526171;-7.498280;-9.727280;193.279785;-0.458660
6.271760;74.484640;-1.401480;6.271760;74.484642;-1.401480;-1.951010;24.538879;-7.388700;-9.496960;200.734909;-0.354530
6.346680;75.143540;-1.352480;6.346680;75.143539;-1.352480;-1.956730;25.740610;-7.288470;-9.939970;191.540009;-0.443140
6.398460;75.645580;-1.317420;6.398460;75.645576;-1.317420;-2.169870;24.274469;-7.439330;-9.806990;194.717468;-0.407480
6.437600;75.265560;-1.310280;6.437600;75.265556;-1.310280;-2.089060;26.468790;-7.244470;-9.390630;200.947876;-0.376550
6.259740;74.999110;-1.390830;6.259740;74.999107;-1.390830;-2.100320;25.978399;-7.287130;-9.514410;204.246643;-0.273920
6.374960;75.781010;-1.322750;6.374960;75.781013;-1.322750;-9.549650;25.227980;-5.480400;-9.801230;196.297821;-0.374610
6.202390;74.645170;-1.423630;6.202390;74.645172;-1.423630;-9.749940;25.698370;-5.322520;-9.535020;197.948013;-0.405490
6.250790;74.883480;-1.397820;6.250790;74.883476;-1.397820;-9.658230;25.227110;-5.400630;-9.327690;202.626450;-0.355870
6.171720;75.092950;-1.421430;6.171720;75.092949;-1.421430;-9.621950;23.531050;-5.469760;-9.456170;202.730835;-0.321420
